pair,Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
0_vs_p-L_UP,Adherens junction,-0.3825882352941132,-90.33333333333323,0.0,0.42237442922374424,72,20,MET;MAPK1;ACTB;RAC3;PTPN1;TGFBR2;TJP1;RAC2;YES1;VCL;ACTN1;CSNK2A1;ACP1;BAIAP2;RHOA;MAP3K7;CTNNB1;CSNK2B;PARD3;ACTG1,MET;MAPK1;ACTB;RAC3;PTPN1;TGFBR2;TJP1;RAC2;YES1;VCL;ACTN1;CSNK2A1;ACP1;BAIAP2;RHOA;MAP3K7;CTNNB1;CSNK2B;PARD3;ACTG1
0_vs_p-L_UP,Vibrio cholerae infection,-0.22894117647058573,-42.6175926380098,0.0,0.48271363339856493,50,20,ATP6V0A2;SEC61A2;ATP6AP1;ATP6V0B;ERO1A;TJP2;ACTB;TJP1;ARF1;ATP6V0D1;ATP6V1B2;SEC61G;SEC61B;SEC61A1;ATP6V1H;ATP6V1F;ATP6V1G1;ATP6V1D;ATP6V0E1;ACTG1,ATP6V0A2;SEC61A2;ATP6AP1;ATP6V0B;ERO1A;TJP2;ACTB;TJP1;ARF1;ATP6V0D1;ATP6V1B2;SEC61G;SEC61B;SEC61A1;ATP6V1H;ATP6V1F;ATP6V1G1;ATP6V1D;ATP6V0E1;ACTG1
0_vs_p-L_DOWN,Thermogenesis,0.3788150807899372,138.8218744272883,0.0,0.0,231,20,COX7A2L;COX7C;NDUFB4;NDUFA11;NDUFB10;UQCRB;UQCRC1;NDUFB7;NDUFB11;NDUFS6;SMARCE1;SDHC;ACSL3;PRKAA1;RPS6;PNPLA2;CREB1;SDHA;GNAS;CREB3L4,COX7A2L;COX7C;NDUFB4;NDUFA11;NDUFB10;UQCRB;UQCRC1;NDUFB7;NDUFB11;NDUFS6;SMARCE1;SDHC;ACSL3;PRKAA1;RPS6;PNPLA2;CREB1;SDHA;GNAS;CREB3L4
5_vs_p-L_UP,protein targeting to ER (GO:0045047),-0.38261464750171437,-1075.8825822608237,0.0,0.0,98,30,SRP72;SPCS3;SRP19;RPL35;PMM2;CHMP4A;RPL12;SRP68;RPS2;SRPRA;RPL27;RPS13;SPCS1;MRPS12;SEC63;SEC61A1;RPS5;SEC61G;SRP9;RPL27A;RPL36;RPS17;RPS26;SPCS2;RPL7A;RPS10;RPS18;RPL35A;RPLP1;RPL18,SRP72;SPCS3;SRP19;RPL35;PMM2;CHMP4A;RPL12;SRP68;RPS2;SRPRA;RPL27;RPS13;SPCS1;MRPS12;SEC63;SEC61A1;RPS5;SEC61G;SRP9;RPL27A;RPL36;RPS17;RPS26;SPCS2;RPL7A;RPS10;RPS18;RPL35A;RPLP1;RPL18
5_vs_p-L_UP,SRP-dependent cotranslational protein targeting to membrane (GO:0006614),-0.3817228805833953,-222.12570127685538,0.0,0.15632737736732918,90,25,ZFAND2B;SRP72;SRP19;RPL35;RPL12;SRP68;RPS2;RPL27;RPS13;MRPS12;SEC63;SEC61A1;RPS5;SEC61B;SRP9;RPL27A;RPL36;RPS17;RPS26;RPL7A;RPS10;RPS18;RPL35A;RPLP1;RPL18,ZFAND2B;SRP72;SRP19;RPL35;RPL12;SRP68;RPS2;RPL27;RPS13;MRPS12;SEC63;SEC61A1;RPS5;SEC61B;SRP9;RPL27A;RPL36;RPS17;RPS26;RPL7A;RPS10;RPS18;RPL35A;RPLP1;RPL18
5_vs_p-L_UP,cotranslational protein targeting to membrane (GO:0006613),-0.39031941338189147,-195.3452370690845,0.0,0.17116471161843577,94,26,SRP72;SRP19;SSR1;RPL35;RPL12;SRP68;RPS2;SRPRA;RPL27;RPS13;MRPS12;SEC63;SEC61A1;RPS5;SRP9;RPL27A;RPL36;RPS17;RPS26;RPL7A;RPS10;RPS18;RPL35A;RPLP1;RPL18;ARL6IP1,SSR1;RPL35;RPL12;SRP68;RPS2;SRPRA;RPL27;RPS13;MRPS12;SEC63;SEC61A1;RPS5;SRP9;RPL27A;RPL36;RPS17;RPS26;RPL7A;RPS10;RPS18;RPL35A;RPLP1;RPL18;ARL6IP1
5_vs_p-L_UP,"mitochondrial electron transport, NADH to ubiquinone (GO:0006120)",-0.2705272087344513,-336.64803450972596,0.0,0.17881282205715052,47,26,NDUFS6;NDUFS8;MT-ND6;NDUFV3;NDUFA6;NDUFB9;NDUFS1;NDUFB8;NDUFAB1;NDUFS3;NDUFA8;NDUFA12;NDUFA4;NDUFB2;NDUFS7;NDUFB3;NDUFA10;NDUFV1;NDUFS4;NDUFA9;NDUFV2;NDUFC2;NDUFA13;NDUFA3;NDUFA5;NDUFAF1,NDUFS8;MT-ND6;NDUFV3;NDUFA6;NDUFB9;NDUFS1;NDUFB8;NDUFAB1;NDUFS3;NDUFA8;NDUFA12;NDUFA4;NDUFB2;NDUFS7;NDUFB3;NDUFA10;NDUFV1;NDUFS4;NDUFA9;NDUFV2;NDUFC2;NDUFA13;NDUFA3;NDUFA5;NDUFAF1
5_vs_p-L_UP,post-Golgi vesicle-mediated transport (GO:0006892),-0.3652094717668405,-119.24934140954723,0.0,0.2598966983628698,59,21,RABIF;GBF1;RAB10;GOSR2;SYS1;VPS52;RAB14;EXOC6;CCDC93;NUDT19;SCAMP3;AP3D1;VTI1B;VPS13A;SCAMP2;GOPC;ARF1;EXOC5;EPS15;SCFD1;AP2A1,RABIF;GBF1;RAB10;GOSR2;SYS1;VPS52;RAB14;EXOC6;CCDC93;NUDT19;SCAMP3;AP3D1;VTI1B;VPS13A;SCAMP2;GOPC;ARF1;EXOC5;EPS15;SCFD1;AP2A1
5_vs_p-L_UP,sterol biosynthetic process (GO:0016126),-0.36266484765801416,-46.25082855480104,0.0,0.7985545071270829,41,15,PRKAG2;DHCR24;ACLY;LBR;DHCR7;FDPS;IDI1;EBP;CNBP;ACAT2;MSMO1;ACAT1;SQLE;G6PD;HMGCS1,PRKAG2;DHCR24;ACLY;LBR;DHCR7;FDPS;IDI1;EBP;CNBP;ACAT2;MSMO1;ACAT1;SQLE;G6PD;HMGCS1
p-H_vs_p-L_DOWN,cytoplasmic translation (GO:0002181),0.5581521056189911,1347.0669090585193,0.0,0.0,55,29,RPL18;RPL19;RPS23;RPL6;RPL22;RPL41;RPS20;RPL26;RPS21;RPS3;RPL24;RPL32;RPL8;EIF4B;RPL31;RPL11;RPL7;RPL10A;RPL18A;RPL30;RPL29;RPL39;RPL36A;RPS29;RPL38;RPL17;RPL15;RPS28;RPS3A,RPL18;RPL19;RPS23;RPL6;RPL22;RPL41;RPS20;RPL26;RPS21;RPS3;RPL24;RPL32;RPL8;EIF4B;RPL31;RPL11;RPL7;RPL10A;RPL18A;RPL30;RPL29;RPL39;RPL36A;RPS29;RPL38;RPL17;RPL15;RPS28
p-H_vs_p-L_DOWN,translation (GO:0006412),0.4941654128820539,3849.2884792917603,0.0,0.0,233,64,RPS14;RPL37A;RPL28;RPL18;RPL19;MRPS21;RPS23;RPL6;RPL22;RPS27A;RPL41;RPS20;RPL37;RPS11;RPL26;RPS21;RPS3;RPL23;RPS9;RPL24;RPL34;EEF1D;RPL5;RPS15;RPSA;RPL32;RPL8;EEF2;RPL23A;RPL13A;EIF4B;RPS19;RPL31;EEF1A1;RPL11;RPS15A;RPL7;RPL10A;RPS25;RPL18A;RPS8;RPL3;RPL30;RPL10;RPS6;RPL29;RPS4X;RPL39;RPL36A;RPS29;RPL14;RPL13;MRPS12;RPL38;RPL17;RPL15;RPS28;AGO2;RPS27;RSL24D1;DHPS;RPS3A;QARS;RPS16,RPS14;RPL37A;RPL28;RPL18;RPL19;MRPS21;RPS23;RPL6;RPL22;RPS27A;RPL41;RPS20;RPL37;RPS11;RPL26;RPS21;RPS3;RPL23;RPS9;RPL24;RPL34;EEF1D;RPL5;RPS15;RPSA;RPL32;RPL8;EEF2;RPL23A;RPL13A;EIF4B;RPS19;RPL31;EEF1A1;RPL11;RPS15A;RPL7;RPL10A;RPS25;RPL18A;RPS8;RPL3;RPL30;RPL10;RPS6;RPL29;RPS4X;RPL39;RPL36A;RPS29;RPL14;RPL13;MRPS12;RPL38;RPL17;RPL15;RPS28;AGO2;RPS27;RSL24D1;DHPS
p-H_vs_p-L_DOWN,ribonucleoprotein complex assembly (GO:0022618),0.5811023622047271,163.53203965755952,0.0,0.07652410509310434,157,21,RPS14;RPS23;RPL6;SRSF5;RPL24;RPL5;RPS15;RPSA;RPL23A;EIF4B;RPS19;RPS27L;RPL11;EIF2A;RPL3;RPL10;RPL38;RPS28;RPS27;DDX6;RSL24D1,RPS14;RPS23;RPL6;SRSF5;RPL24;RPL5;RPS15;RPSA;RPL23A;EIF4B;RPS19;RPS27L;RPL11;EIF2A;RPL3;RPL10;RPL38;RPS28;RPS27;DDX6;RSL24D1
p-H_vs_p-L_DOWN,cellular protein modification process (GO:0006464),-0.5367417932522182,-1.4715959375280652,0.045408678102926335,1.0,1002,25,UBA52;UBL5;KTN1;DDOST;TIMP1;CSTA;PSMD8;AAK1;MAP3K13;PNPLA2;RAB13;JAK1;RNF7;MSLN;NGLY1;PIM1;STK38;DCAF10;WSB1;SUMF1;B3GALT4;IGFBP3;IVL;DAPK2;SPRR1B,SUMF1;B3GALT4;IGFBP3;IVL;DAPK2;SPRR1B
6_vs_p-L_DOWN,cytoplasmic translation (GO:0002181),0.4867256637168158,771.0125565730266,0.0,0.007894736842105263,55,37,RPL9;RPS3;RPL32;RPS26;RPL36A;RPLP2;RPL35A;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPS7;RPL19;RPS21;RPL18;RPL39;RPLP0;RPL26;RPL29;RPL11;RPL8;RPL18A;RPL24;RPL7;RPL10A;RPS29;RPL31;RPL38;RPL17;RPL30;RPS3A;RPL6;RPS28;EIF4B;RPL15,RPL9;RPS3;RPL32;RPS26;RPL36A;RPLP2;RPL35A;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPS7;RPL19;RPS21;RPL18;RPL39;RPLP0;RPL26;RPL29;RPL11;RPL8;RPL18A;RPL24;RPL7;RPL10A;RPS29;RPL31;RPL38;RPL17;RPL30;RPS3A;RPL6;RPS28;EIF4B;RPL15
6_vs_p-L_DOWN,ribonucleoprotein complex assembly (GO:0022618),0.26304559217141327,140.36741902501998,0.0,0.1028393351800554,157,26,RPS10;RPS5;SNRPD2;RPS14;RPS23;RPSA;RPS15;RPL23A;RPS27L;SRSF5;RPL11;RPS19;RPL24;ATXN2;RPL3;RPL38;RPL5;RPL10;DDX6;RPL6;RPS28;EIF4B;RPS27;EIF2D;RSL24D1;GRB7,RPS10;RPS5;SNRPD2;RPS14;RPS23;RPSA;RPS15;RPL23A;RPS27L;SRSF5;RPL11;RPS19;RPL24;ATXN2;RPL3;RPL38;RPL5;RPL10;DDX6;RPL6;RPS28;EIF4B;RPS27;EIF2D
6_vs_p-L_DOWN,regulation of signal transduction (GO:0009966),-0.6693558338846062,-1.6635890099287742,0.0020470829068577278,0.10969207470974256,234,15,ABRACL;PTPN2;CD46;CD55;BIRC2;IGFBP6;CLU;NCK1;DHRS3;CD24;IGFBP3;SEMA5A;GATA3;PLCE1;EPHB6,CLU;NCK1;DHRS3;CD24;IGFBP3;SEMA5A;GATA3;PLCE1;EPHB6
6_vs_p-L_DOWN,proteolysis (GO:0006508),-0.6092753996386533,-1.55420913769923,0.028125,0.21603987884906614,292,15,UQCRC2;PSENEN;SCPEP1;APH1A;PRCP;CPNE1;SPPL2A;SRI;CTSD;RHBDL2;OLR1;HTRA3;CTSH;TMPRSS4;TMPRSS11E,OLR1;HTRA3;CTSH;TMPRSS4;TMPRSS11E
6_vs_p-L_DOWN,negative regulation of cellular process (GO:0048523),-0.539292173604975,-1.4524453161578783,0.014014014014014014,0.3334237758707724,535,35,CHMP2A;CAV1;VAMP8;CD164;S100A11;CAMK2N1;LMNA;PTPN2;BTG1;PPT1;IP6K2;APOBEC3C;SIRT2;IGFBP6;SOX4;CD9;ARHGDIB;BMPR2;SKIL;ING4;SERTAD3;FBLN1;PDCD4;CLU;NCK1;TXNIP;BMP4;TOB1;IGFBP3;SEMA5A;GATA3;AGR2;HIST1H2AC;BTG2;HPGD,IGFBP6;SOX4;CD9;ARHGDIB;BMPR2;SKIL;ING4;SERTAD3;FBLN1;PDCD4;CLU;NCK1;TXNIP;BMP4;TOB1;IGFBP3;SEMA5A;GATA3;AGR2;HIST1H2AC;BTG2;HPGD
6_vs_p-L_DOWN,negative regulation of gene expression (GO:0010629),-0.5262079981708626,-1.422792023980845,0.012,0.35435890964159517,619,43,CALR;RPS3;RPS26;AES;COMMD7;PHB2;NR2F2;H3F3A;CD46;CITED2;PPARG;ID3;FXR1;ID1;JARID2;RPL13A;CPNE1;SPEN;QARS;EID1;JUN;SIRT2;ZNF91;REL;ING4;PDCD4;HES1;GRB7;RBL2;ATP8B1;ZFP36;BMP4;TOB1;PARP10;PBXIP1;UPK3B;NR1D2;BHLHE41;ZFP36L2;GATA3;ELF3;BTG2;MEF2C,GRB7;RBL2;ATP8B1;ZFP36;BMP4;TOB1;PARP10;PBXIP1;UPK3B;NR1D2;BHLHE41;ZFP36L2;GATA3;ELF3;BTG2;MEF2C
6_vs_p-L_DOWN,negative regulation of cell proliferation (GO:0008285),-0.5605890324873062,-1.4686885662967537,0.02108433734939759,0.3721058388019519,364,25,CD164;S100A11;CAMK2N1;LMNA;PTPN2;BTG1;PPARG;GATA2;SIRT2;IGFBP6;SOX4;BMPR2;ING4;FBLN1;HES1;BMP4;TOB1;PARP10;ANG;MAGED1;IGFBP3;GATA3;KRT4;HIST1H2AC;BTG2,BMP4;TOB1;PARP10;ANG;MAGED1;IGFBP3;GATA3;KRT4;HIST1H2AC;BTG2
LM-H_vs_LM-L_DOWN,cotranslational protein targeting to membrane (GO:0006613),0.6752556672461987,1206.1902822122725,0.0,0.0,94,30,RPS2;RPL15;RPL21;RPS29;RPL11;UBA52;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;RPL39;SRP14;RPL31;RPS3A;RPS4X;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1;RPS27;RPL37;RPL27A,RPS2;RPL15;RPL21;RPS29;RPL11;UBA52;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;RPL39;SRP14;RPL31;RPS3A;RPS4X;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1;RPS27;RPL37
LM-H_vs_LM-L_DOWN,ncRNA processing (GO:0034470),0.5728592593516764,1357.2046009994467,0.0,0.0,228,30,RPS2;RPL15;RPL21;RPS29;RPL11;UBA52;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;RPL39;RPL31;RPS3A;RPS4X;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1;RPS27;RPL37;RPL27A;ADAR,RPS2;RPL15;RPL21;RPS29;RPL11;UBA52;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;RPL39;RPL31;RPS3A;RPS4X;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1;RPS27;RPL37
LM-H_vs_LM-L_DOWN,nuclear-transcribed mRNA catabolic process (GO:0000956),0.3308620411026237,1106.2565177971164,0.0,0.0,175,35,RPS2;RPL15;RPL21;RPS29;RPL11;UBA52;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;RPL39;RPL31;RPS3A;RPS4X;PABPC1;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;CSDE1;RPLP1;RPS27;RPL37;PNRC2;RPL27A;EIF4B;EIF4A2;PNRC1,RPS2;RPL15;RPL21;RPS29;RPL11;UBA52;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;RPL39;RPL31;RPS3A;RPS4X;PABPC1;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;CSDE1;RPLP1
LM-H_vs_LM-L_DOWN,ribosome biogenesis (GO:0042254),0.6754265745697368,1665.8502960240153,0.0,0.0,227,30,RPS2;RPL15;RPL21;RPS29;RPL11;UBA52;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;RPL39;RPL31;RPS3A;RPS4X;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1;RPS27;RPL37;GNL1;RPL27A,RPS2;RPL15;RPL21;RPS29;RPL11;UBA52;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;RPL39;RPL31;RPS3A;RPS4X;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1;RPS27;RPL37;GNL1
LM-H_vs_LM-L_DOWN,translation (GO:0006412),0.2350413483547109,1833.3225171667289,0.0,0.0,233,34,RPS2;RPL15;RPL21;RPS29;RPL11;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;EEF1D;RPL39;RPL31;RPS3A;RPS4X;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1;RPS27;RPL37;EEF1A1;RPL27A;EIF4B;EIF4EBP2;QARS;RPL3L,RPS2;RPL15;RPL21;RPS29;RPL11;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;EEF1D;RPL39;RPL31;RPS3A;RPS4X;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1
LM-H_vs_LM-L_DOWN,viral process (GO:0016032),0.5230113050441298,1085.1764764723437,0.0,0.0,221,35,RPS2;RPL15;RPL21;RPS29;RPL11;UBA52;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;PPIA;RPS20;RPS3;NUCKS1;RPL39;RPL31;RPS3A;RPS4X;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1;VPS4B;UBC;RPS27;RPL37;RPL27A;RXRA;B2M,RPS2;RPL15;RPL21;RPS29;RPL11;UBA52;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;PPIA;RPS20;RPS3;NUCKS1;RPL39;RPL31;RPS3A;RPS4X;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1;VPS4B;UBC;RPS27;RPL37
LM-H_vs_LM-L_DOWN,cellular macromolecule biosynthetic process (GO:0034645),0.22046238192460466,633.6397954600442,0.0,0.020390824129141883,368,36,RPS2;RPL15;RPL21;RPS29;RPL11;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;EEF1D;RPL39;RPL31;RPS3A;RPS4X;RPL22;RPL28;PTMA;RPL34;RPSA;RPL13A;RPS11;RPLP1;RPS27;RPL37;ATF6B;EEF1A1;RPL27A;EIF4EBP2;MLF1;RMI2;RPL3L,RPS2;RPL15;RPL21;RPS29;RPL11;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;EEF1D;RPL39;RPL31;RPS3A;RPS4X;RPL22;RPL28;PTMA;RPL34;RPSA;RPL13A;RPS11;RPLP1
LM-H_vs_LM-L_DOWN,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",0.3890435064449475,758.7040623908554,0.0,0.022429906542056073,113,32,RPS2;RPL15;RPL21;RPS29;RPL11;UBA52;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;RPL39;RPL31;RPS3A;RPS4X;PABPC1;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1;RPS27;RPL37;PNRC2;RPL27A;PNRC1,RPS2;RPL15;RPL21;RPS29;RPL11;UBA52;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;RPL39;RPL31;RPS3A;RPS4X;PABPC1;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1;RPS27;RPL37
LM-H_vs_LM-L_DOWN,rRNA processing (GO:0006364),0.6702209454734217,838.666845176825,0.0,0.024922118380062305,203,29,RPS2;RPL15;RPL21;RPS29;RPL11;UBA52;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;RPL39;RPL31;RPS3A;RPS4X;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1;RPS27;RPL37;RPL27A,RPS2;RPL15;RPL21;RPS29;RPL11;UBA52;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;RPL39;RPL31;RPS3A;RPS4X;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1;RPS27;RPL37
LM-H_vs_LM-L_DOWN,rRNA metabolic process (GO:0016072),0.6702209454734217,864.8518523556332,0.0,0.028037383177570093,201,29,RPS2;RPL15;RPL21;RPS29;RPL11;UBA52;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;RPL39;RPL31;RPS3A;RPS4X;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1;RPS27;RPL37;RPL27A,RPS2;RPL15;RPL21;RPS29;RPL11;UBA52;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;RPL39;RPL31;RPS3A;RPS4X;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1;RPS27;RPL37
LM-H_vs_LM-L_DOWN,protein targeting to ER (GO:0045047),0.6752556672461987,496.35834681064154,0.0,0.03504672897196262,98,30,RPS2;RPL15;RPL21;RPS29;RPL11;UBA52;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;RPL39;SRP14;RPL31;RPS3A;RPS4X;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1;RPS27;RPL37;RPL27A,RPS2;RPL15;RPL21;RPS29;RPL11;UBA52;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;RPL39;SRP14;RPL31;RPS3A;RPS4X;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1;RPS27;RPL37
LM-H_vs_LM-L_DOWN,viral gene expression (GO:0019080),0.6702209454734217,347.5548308824614,0.0,0.056074766355140186,111,29,RPS2;RPL15;RPL21;RPS29;RPL11;UBA52;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;RPL39;RPL31;RPS3A;RPS4X;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1;RPS27;RPL37;RPL27A,RPS2;RPL15;RPL21;RPS29;RPL11;UBA52;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;RPL39;RPL31;RPS3A;RPS4X;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1;RPS27;RPL37
LM-H_vs_LM-L_DOWN,peptide biosynthetic process (GO:0043043),0.28443121930889426,353.9923962459272,0.0,0.0603882099209202,175,31,RPS2;RPL15;RPL21;RPS29;RPL11;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;RPL39;RPL31;RPS3A;RPS4X;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1;RPS27;RPL37;EEF1A1;RPL27A;EIF4EBP2;RPL3L,RPS2;RPL15;RPL21;RPS29;RPL11;RPL30;RPS9;RPS15A;RPS19;RPS8;RPS24;RPS6;RPS20;RPS3;RPL39;RPL31;RPS3A;RPS4X;RPL22;RPL28;RPL34;RPSA;RPL13A;RPS11;RPLP1
LM-H_vs_LM-L_DOWN,positive regulation of cell migration (GO:0030335),-0.5695777700383666,-1.5195904830904594,0.027635619242579325,0.3572082452097604,222,18,RAB11A;RAB25;XBP1;RDX;NIPBL;EGFR;SDCBP;CYR61;FN1;EDN1;MYADM;SEMA3C;MMP14;SYNE2;DAB2;CTSH;GPNMB;PDPN,EDN1;MYADM;SEMA3C;MMP14;SYNE2;DAB2;CTSH;GPNMB;PDPN
LM-H_vs_LM-L_DOWN,regulation of cell migration (GO:0030334),-0.5878792999019693,-1.5829859807537372,0.0163098878695209,0.35793427822847945,317,21,XBP1;RHOA;RDX;EGFR;SDCBP;RND3;DUSP10;CYR61;PTPRK;EDN1;MYADM;LMO4;BST2;SEMA3C;MMP14;SYNE2;DAB2;CTSH;SORL1;GPNMB;PDPN,EDN1;MYADM;LMO4;BST2;SEMA3C;MMP14;SYNE2;DAB2;CTSH;SORL1;GPNMB;PDPN
4_vs_p-L_UP,respiratory electron transport chain (GO:0022904),-0.15872300221287092,-1593.3264311937603,0.0,0.0,95,49,CYCS;UQCRFS1;NDUFS6;SLC25A13;NDUFAB1;SDHB;SDHAF2;COX10;COX8A;NDUFS8;NDUFB8;CYC1;NDUFA10;MT-ND6;NDUFB9;NDUFA8;UQCRQ;NDUFV3;NDUFS1;NDUFB3;UQCC3;GPD2;NDUFA12;NDUFA4;NDUFA6;COX5A;NDUFS4;NDUFS3;NDUFB2;NDUFA9;COX15;SDHA;NDUFC2;NDUFA5;NDUFV1;NDUFS7;COX7B;ETFB;NDUFB6;NDUFAF1;SDHD;NDUFA3;UQCR10;NDUFV2;COX6C;NDUFA2;COX6B1;UQCRH;NDUFS5,COX10;COX8A;NDUFS8;NDUFB8;CYC1;NDUFA10;MT-ND6;NDUFB9;NDUFA8;UQCRQ;NDUFV3;NDUFS1;NDUFB3;UQCC3;GPD2;NDUFA12;NDUFA4;NDUFA6;COX5A;NDUFS4;NDUFS3;NDUFB2;NDUFA9;COX15;SDHA;NDUFC2;NDUFA5;NDUFV1;NDUFS7;COX7B;ETFB;NDUFB6;NDUFAF1;SDHD;NDUFA3;UQCR10;NDUFV2;COX6C;NDUFA2;COX6B1;UQCRH;NDUFS5
4_vs_p-L_UP,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)",0.5987312571421184,2.0234479457823626,0.0,0.013115063110350676,76,39,PSMD14;HLA-G;PSMD1;PSMD12;PSMD6;PSMA1;PSME3;PSME2;PSMC5;CHUK;PSMB7;PSMD11;PSMB3;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;NCF1;PSMA4;PSMB2;PSMC3;PSMB1;PSMF1;PSMD4;PSMB4;PSMC1;PSMB5;PSMB8;PSMA6;PDIA3,PSMD14;HLA-G;PSMD1;PSMD12;PSMD6;PSMA1;PSME3;PSME2;PSMC5;CHUK;PSMB7;PSMD11;PSMB3;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;NCF1;PSMA4;PSMB2;PSMC3
4_vs_p-L_UP,antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590),0.5987312571421184,2.0008881744155724,0.0,0.014572292344834085,79,39,PSMD14;HLA-G;PSMD1;PSMD12;PSMD6;PSMA1;PSME3;PSME2;PSMC5;CHUK;PSMB7;PSMD11;PSMB3;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;NCF1;PSMA4;PSMB2;PSMC3;PSMB1;PSMF1;PSMD4;PSMB4;PSMC1;PSMB5;PSMB8;PSMA6;PDIA3,PSMD14;HLA-G;PSMD1;PSMD12;PSMD6;PSMA1;PSME3;PSME2;PSMC5;CHUK;PSMB7;PSMD11;PSMB3;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;NCF1;PSMA4;PSMB2;PSMC3
